{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.128', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.5.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.59.1.222', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '198.6.1.65', 'other': 'NOERROR', 'type': '4'}
{'ip': '209.112.123.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.190.124.17', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.36.144.107', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.1.66.247', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.83.166.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.6.1.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '69.36.157.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '198.97.190.53', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.157.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.41.162.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '198.6.1.202', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.171.17.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.12.94.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.128', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.52.178.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '108.59.161.7', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.41.0.4', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.157.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.27.90.101', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.241.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '95.142.99.212', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.10.252.19', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.149.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.97.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.173.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.60.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.53', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '198.6.1.114', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.6.1.83', 'other': 'NOERROR', 'type': '4'}
{'ip': '199.249.120.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.0.9.73', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.1.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '137.39.1.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.54', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.123.1.7', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.62.64.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.68', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.27.91.69', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.254.52.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '165.98.1.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.54.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.113', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.9.187.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.67', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.77', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.137.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.253.56.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.14.129', 'other': 'NOERROR', 'type': '4'}
{'ip': '193.0.9.96', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.60', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.75', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.65', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.254.48.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.76', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.122', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.114', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.52', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.91', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.56', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.126', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.9.190.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.46.189.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.117', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.93', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.82', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.59', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.123', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.63', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.84', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.108', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.62', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '168.187.5.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.100', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.102', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.105', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.85', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.2.162.30', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.124', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.112', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.92', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.1.159.148', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.43.1.9', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.61', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.176.144.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.39.2.22', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.70', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.86', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '130.195.6.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '130.195.5.12', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.79', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.101', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.16.20.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.83', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.111', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.85.160.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '158.38.0.181', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.5.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.39.8.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.5.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.41', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.110', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.46.190.131', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.188.172.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '62.68.42.9', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.46.190.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.46.188.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '62.240.36.9', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.46.187.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '158.38.8.133', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.99', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.6.1.30', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.78', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '117.103.88.33', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.182.1.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.5.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.72', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '198.32.126.50', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.232.142.17', 'other': 'NOERROR', 'type': '4'}
{'ip': '196.25.1.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.5.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.98.224.66', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.0.68.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.52.255.5', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '199.7.67.1', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.54.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.228.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.20.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.230.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.22.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.92.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.52.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.116.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.94.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.114', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.30.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.16.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.64.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.22.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.66.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.246.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.244.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.202.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.200.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.202.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.200.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.138.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.118.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.138.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.55.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.80.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.108.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.110.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.132', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.85', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.136.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.119.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '117.104.133.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.26', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '173.230.153.180', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.23.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.231.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.130', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.28.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.0.49.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.135', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.131', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.131', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.154.241.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.67.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.130', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.130', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.20.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.26', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.19.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.130', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.23.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.26', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.132', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '206.51.255.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.95.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.82.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.28.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.132', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.139', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.135', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.47.2.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.138', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.140', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.141', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '107.6.141.90', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.38.99.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.135', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.139', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.140', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.138', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '46.28.245.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.59.161.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '80.68.93.100', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.140', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.38.99.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '95.142.99.217', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.172.33', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.142', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.134', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.203.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.141', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.247.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.141', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.100.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.144', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.142', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.26', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.139', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.139.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.140', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.62', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.203.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.59.161.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.33', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.83.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.142', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.132', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.145', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.146', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.144', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.135.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.33', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.146', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.107', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.144', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.146', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.139.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.105', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.169.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.144', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.33', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.146', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.39.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.131', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.111.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '119.81.34.90', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.172.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '54.75.248.180', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.148', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '81.15.133.186', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.145', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.25.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.145', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.148', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.32', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.91', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.169.218.67', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.229.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.130', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.148', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.148', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '162.252.84.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.67', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.53.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.136.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.138', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.17.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.142', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.139', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.21.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.63', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.131', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.171.17.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.21.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.42.113.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.139', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.135', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.33', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.47', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.140', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.47', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '93.190.128.146', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.132', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.26', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.65.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.63', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.131', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '178.23.16.104', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.3.225.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.174.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.136', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '178.23.17.104', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.133', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.138', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.192.75.54', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.77.192.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.174.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.143', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.245.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.201.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.178.32.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.169.218.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.135', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.93.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.117.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.147', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '168.77.8.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.141', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.145', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.47', 'other': 'REFUSED', 'type': '4'}
